,reasons,time_occured,time_reported,comments,incident_address,lat,long,time_started,time_ended,reasons_processed,month,hour,time_processed,seconds_since
700,Traffic Offense,11:13:02 04/29/22 - 11:13:02 04/29/22,11:13:02,  Traffic stop.,MECKLENBURG RD & N VAN DORN RD; T ENFIELD ITHACA NY 14850,42.451756,-76.6057896,2022-04-29 11:13:02,2022-04-29 11:13:02,Traffic Offense,4,11,11:13:02,40382
701,Traffic Offense,11:01:56 04/29/22 - 11:01:56 04/29/22,11:01:56,  Traffic stop.,MECKLENBURG RD & N APPLEGATE RD; T ENFIELD ITHACA NY 14850,42.4515725,-76.6113907,2022-04-29 11:01:56,2022-04-29 11:01:56,Traffic Offense,4,11,11:01:56,39716
702,Traffic Offense,08:56:35 04/29/22 - 08:56:35 04/29/22,08:56:35,  Traffic stop.,ENFIELD MAIN RD & FISH RD; T ENFIELD ITHACA NY 14850,42.4421076,-76.6306669,2022-04-29 08:56:35,2022-04-29 08:56:35,Traffic Offense,4,8,08:56:35,32195
703,Traffic Offense,08:46:27 04/29/22 - 08:46:27 04/29/22,08:46:27,  Traffic Stop.,NORTH RD & DUTCHER RD; T DRYDEN FREEVILLE NY 13068,42.5281864,-76.299611,2022-04-29 08:46:27,2022-04-29 08:46:27,Traffic Offense,4,8,08:46:27,31587
704,Traffic Offense,08:38:45 04/29/22 - 08:38:45 04/29/22,08:38:45,  Traffic Stop.,FALL CREEK RD & LEISURE LN; T DRYDEN FREEVILLE NY 13068,42.5232734,-76.3243037,2022-04-29 08:38:45,2022-04-29 08:38:45,Traffic Offense,4,8,08:38:45,31125
705,Traffic Offense,04:41:08 04/29/22 - 04:41:08 04/29/22,04:41:08,  Traffic Stop,ELMIRA RD & PINE CIR; T NEWFIELD NEWFIELD NY 14867,42.355351,-76.604647,2022-04-29 04:41:08,2022-04-29 04:41:08,Traffic Offense,4,4,04:41:08,16868
706,Traffic Offense,03:45:09 04/29/22 - 03:45:09 04/29/22,03:45:09,  Traffic stop.,TRUMANSBURG RD & JACKSONVILLE RD; T ULYSSES TRUMANSBURG NY 14886,42.5083448,-76.614679,2022-04-29 03:45:09,2022-04-29 03:45:09,Traffic Offense,4,3,03:45:09,13509
707,Traffic Offense,00:58:04 04/29/22 - 00:58:04 04/29/22,00:58:04,  Traffic Stop,ELMIRA RD & CARTER CREEK RD; T NEWFIELD NEWFIELD NY 14867,42.324138,-76.6564782,2022-04-29 00:58:04,2022-04-29 00:58:04,Traffic Offense,4,0,00:58:04,3484
708,Traffic Offense,00:58:04 04/29/22 - 00:58:04 04/29/22,00:58:04,  Traffic Stop,ELMIRA RD & CARTER CREEK RD; T NEWFIELD NEWFIELD NY 14867,42.324138,-76.6564782,2022-04-29 00:58:04,2022-04-29 00:58:04,Traffic Offense,4,0,00:58:04,3484
709,Traffic Offense,00:57:15 04/29/22 - 00:57:15 04/29/22,00:57:15,  Traffic stop,FREEVILLE RD; WILLIAM GEORGE AGENCY; T DRYDEN FREEVILLE NY 13068,42.4991556,-76.3185152,2022-04-29 00:57:15,2022-04-29 00:57:15,Traffic Offense,4,0,00:57:15,3435
710,Traffic Offense,00:36:05 04/29/22 - 00:36:05 04/29/22,00:36:05,  Traffic stop.,HAYTS RD & SHEFFIELD RD; T ITHACA; T ENFIELD ITHACA NY 14850,42.46687,-76.572311,2022-04-29 00:36:05,2022-04-29 00:36:05,Traffic Offense,4,0,00:36:05,2165
711,Traffic Offense,00:23:34 04/29/22 - 00:23:34 04/29/22,00:23:34,  Traffic offense,PERU RD # HS; GROTON HIGH SCHOOL; V GROTON GROTON NY 13073,42.5665431,-76.3647589,2022-04-29 00:23:34,2022-04-29 00:23:34,Traffic Offense,4,0,00:23:34,1414
712,Traffic Offense,18:31:01 04/28/22 - 18:31:01 04/28/22,18:31:01,  Traffic stop.,BLOCK WARREN RD; T ITHACA ITHACA NY 14850,42.487473,-76.4675177,2022-04-28 18:31:01,2022-04-28 18:31:01,Traffic Offense,4,18,18:31:01,66661
713,Traffic Offense,15:40:38 04/28/22 - 15:40:38 04/28/22,15:40:38,  Traffic stop.,TRUMANSBURG RD; T ULYSSES ITHACA NY 14850,42.4914674,-76.5883927,2022-04-28 15:40:38,2022-04-28 15:40:38,Traffic Offense,4,15,15:40:38,56438
714,Traffic Offense,12:03:35 04/28/22 - 12:03:35 04/28/22,12:03:35,  Traffic stop.,STATE ROUTE 13 & HANSHAW RD; T DRYDEN ITHACA NY 14850,42.4774635,-76.4308381,2022-04-28 12:03:35,2022-04-28 12:03:35,Traffic Offense,4,12,12:03:35,43415
715,Traffic Offense,11:33:43 04/28/22 - 11:33:43 04/28/22,11:33:43,  Traffic Stop.,NEWFIELD DEPOT RD & W DANBY RD; T NEWFIELD NEWFIELD NY 14867,42.3686208,-76.5520961,2022-04-28 11:33:43,2022-04-28 11:33:43,Traffic Offense,4,11,11:33:43,41623
716,Traffic Offense,09:20:46 04/28/22 - 09:20:46 04/28/22,09:20:46,  Traffic Stop.,ELMIRA RD & ENFIELD FALLS RD; T ITHACA ITHACA NY 14850,42.4041478,-76.5461474,2022-04-28 09:20:46,2022-04-28 09:20:46,Traffic Offense,4,9,09:20:46,33646
717,Traffic Offense,00:41:29 04/28/22 - 00:41:29 04/28/22,00:41:29,  Traffic offense,N TRIPHAMMER RD & BUSH LN; V LANSING ITHACA NY 14850,42.4946811,-76.4901835,2022-04-28 00:41:29,2022-04-28 00:41:29,Traffic Offense,4,0,00:41:29,2489
718,Traffic Cmplnt,23:20:32 04/27/22 - 23:21:34 04/27/22,23:20:32,  Traffic complaint,BONE PLAIN RD LOT 7; T DRYDEN FREEVILLE NY 13068,42.5315981,-76.37685359999999,2022-04-27 23:20:32,2022-04-27 23:21:34,Traffic Complaint,4,23,23:20:32,84032
719,Traffic Offense,22:07:14 04/27/22 - 22:07:14 04/27/22,22:07:14,  Traffic stop.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-04-27 22:07:14,2022-04-27 22:07:14,Traffic Offense,4,22,22:07:14,79634
720,Traffic Offense,21:26:47 04/27/22 - 21:26:47 04/27/22,21:26:47,  Traffic stop.,ELMIRA RD & MAIN ST; T NEWFIELD NEWFIELD NY 14867,42.35237,-76.60833,2022-04-27 21:26:47,2022-04-27 21:26:47,Traffic Offense,4,21,21:26:47,77207
721,Traffic Offense,18:30:38 04/27/22 - 18:30:38 04/27/22,18:30:38,  Traffic stop.,N TRIPHAMMER RD; MCDONALDS; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-04-27 18:30:38,2022-04-27 18:30:38,Traffic Offense,4,18,18:30:38,66638
722,Traffic Offense,18:14:46 04/27/22 - 18:14:46 04/27/22,18:14:46,  Traffic stop.,N TRIPHAMMER RD & OAKCREST RD; V LANSING ITHACA NY 14850,42.4880821,-76.4886044,2022-04-27 18:14:46,2022-04-27 18:14:46,Traffic Offense,4,18,18:14:46,65686
723,Traffic Offense,17:56:44 04/27/22 - 17:56:44 04/27/22,17:56:44,  Traffic stop.,N TRIPHAMMER RD & CRAFT RD; V LANSING ITHACA NY 14850,42.4904743,-76.48972499999999,2022-04-27 17:56:44,2022-04-27 17:56:44,Traffic Offense,4,17,17:56:44,64604
724,Traffic Offense,17:48:07 04/27/22 - 17:48:07 04/27/22,17:48:07,  Traffic stop.,N TRIPHAMMER RD; SQUEAKY CLEAN CAR WASH; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-04-27 17:48:07,2022-04-27 17:48:07,Traffic Offense,4,17,17:48:07,64087
725,Traffic Offense,17:47:22 04/27/22 - 17:47:22 04/27/22,17:47:22,  Traffic stop.,ENFIELD MAIN RD & BOSTWICK RD; T ENFIELD ITHACA NY 14850,42.4214563,-76.6294578,2022-04-27 17:47:22,2022-04-27 17:47:22,Traffic Offense,4,17,17:47:22,64042
726,Traffic Offense,17:43:42 04/27/22 - 17:43:42 04/27/22,17:43:42,  Deputy initiated a traffic stop for speed.,BLOCK RIDGE RD; T LANSING LANSING NY 14882,42.5735549,-76.5781092,2022-04-27 17:43:42,2022-04-27 17:43:42,Traffic Offense,4,17,17:43:42,63822
727,Traffic Offense,17:40:00 04/27/22 - 17:40:00 04/27/22,17:40:00,  Traffic stop.,N TRIPHAMMER RD & HICKORY HOLLOW LN; V LANSING ITHACA NY 14850,42.4874143,-76.4881365,2022-04-27 17:40:00,2022-04-27 17:40:00,Traffic Offense,4,17,17:40:00,63600
728,Traffic Offense,17:21:59 04/27/22 - 17:21:59 04/27/22,17:21:59,  Traffic stop.,N TRIPHAMMER RD & CRAFT RD; V LANSING ITHACA NY 14850,42.4904743,-76.48972499999999,2022-04-27 17:21:59,2022-04-27 17:21:59,Traffic Offense,4,17,17:21:59,62519
729,Traffic Offense,16:48:48 04/27/22 - 16:48:48 04/27/22,16:48:48,  Traffic stop.,N TRIPHAMMER RD; TOMPKINS TRUST COMPANY; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-04-27 16:48:48,2022-04-27 16:48:48,Traffic Offense,4,16,16:48:48,60528
730,Traffic Offense,16:14:49 04/27/22 - 16:14:49 04/27/22,16:14:49,  Traffic stop.,N TRIPHAMMER RD; MCDONALDS; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-04-27 16:14:49,2022-04-27 16:14:49,Traffic Offense,4,16,16:14:49,58489
731,Traffic Offense,16:01:08 04/27/22 - 16:01:08 04/27/22,16:01:08,  Traffic stop.,HICKORY HOLLOW LN & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.4874143,-76.4881365,2022-04-27 16:01:08,2022-04-27 16:01:08,Traffic Offense,4,16,16:01:08,57668
732,Traffic Offense,15:46:05 04/27/22 - 15:46:05 04/27/22,15:46:05,  Traffic stop.,WARREN RD & DART DR; V LANSING ITHACA NY 14850,42.4834027,-76.4673571,2022-04-27 15:46:05,2022-04-27 15:46:05,Traffic Offense,4,15,15:46:05,56765
733,Traffic Cmplnt,13:51:19 04/27/22 - 13:51:19 04/27/22,13:51:19,  Traffic Complaint.,N TRIPHAMMER RD & AUBURN RD; T LANSING LANSING NY 14882,42.54017839999999,-76.4930838,2022-04-27 13:51:19,2022-04-27 13:51:19,Traffic Complaint,4,13,13:51:19,49879
734,Traffic Offense,13:21:47 04/27/22 - 13:21:47 04/27/22,13:21:47,  Traffic stop.,NEWFIELD DEPOT RD & VALLEY MANOR DR; T NEWFIELD NEWFIELD NY 14867,42.3688359,-76.557067,2022-04-27 13:21:47,2022-04-27 13:21:47,Traffic Offense,4,13,13:21:47,48107
735,Traffic Offense,13:06:42 04/27/22 - 13:06:42 04/27/22,13:06:42,  Traffic stop.,ELMIRA RD & FIVE MILE DR; T ITHACA ITHACA NY 14850,42.41444750000001,-76.53140669999999,2022-04-27 13:06:42,2022-04-27 13:06:42,Traffic Offense,4,13,13:06:42,47202
736,Traffic Offense,12:46:32 04/27/22 - 12:46:32 04/27/22,12:46:32,  Traffic offense.,PERUVILLE RD & SHELDON RD; T GROTON; T DRYDEN GROTON NY 13073,42.5468072,-76.41636369999999,2022-04-27 12:46:32,2022-04-27 12:46:32,Traffic Offense,4,12,12:46:32,45992
737,Traffic Offense,12:45:54 04/27/22 - 12:45:54 04/27/22,12:45:54,  Traffic stop.,DANBY RD; T DANBY ITHACA NY 14850,42.3587467,-76.4833869,2022-04-27 12:45:54,2022-04-27 12:45:54,Traffic Offense,4,12,12:45:54,45954
738,Traffic Offense,12:37:08 04/27/22 - 12:37:08 04/27/22,12:37:08,  Traffic offense.,PERUVILLE RD & SCOFIELD RD; T LANSING; T DRYDEN FREEVILLE NY 13068,42.5398285,-76.4537497,2022-04-27 12:37:08,2022-04-27 12:37:08,Traffic Offense,4,12,12:37:08,45428
739,Traffic Offense,12:25:12 04/27/22 - 12:25:12 04/27/22,12:25:12,  Traffic offense.,WARREN RD & BROWN RD; V LANSING ITHACA NY 14850,42.4871522,-76.4675548,2022-04-27 12:25:12,2022-04-27 12:25:12,Traffic Offense,4,12,12:25:12,44712
740,Traffic Offense,12:24:08 04/27/22 - 12:24:08 04/27/22,12:24:08,  Deputies conducted a traffic stop for Speed in Zone.,WARREN RD; BOCES; T ITHACA ITHACA NY 14850,42.487473,-76.4675177,2022-04-27 12:24:08,2022-04-27 12:24:08,Traffic Offense,4,12,12:24:08,44648
741,Traffic Offense,12:11:49 04/27/22 - 12:11:49 04/27/22,12:11:49,  Traffic stop.,ELMIRA RD; SMILEYS CITGO; T NEWFIELD NEWFIELD NY 14867,42.3545699,-76.605648,2022-04-27 12:11:49,2022-04-27 12:11:49,Traffic Offense,4,12,12:11:49,43909
742,Traffic Offense,12:10:48 04/27/22 - 12:10:48 04/27/22,12:10:48,  Deputies conducted a traffic stop.,N TRIPHAMMER RD & STATE ROUTE 13 N; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-04-27 12:10:48,2022-04-27 12:10:48,Traffic Offense,4,12,12:10:48,43848
743,Traffic Offense,11:05:36 04/27/22 - 11:05:36 04/27/22,11:05:36,  Traffic offense.,PERU RD & PERU RD; T GROTON GROTON NY 13073,42.5665431,-76.3647589,2022-04-27 11:05:36,2022-04-27 11:05:36,Traffic Offense,4,11,11:05:36,39936
744,Traffic Offense,10:26:56 04/27/22 - 10:26:56 04/27/22,10:26:56,  Traffic stop.,S FULTON ST; SALS PIZZA; C ITHACA ITHACA NY 14850,42.4379283,-76.509727,2022-04-27 10:26:56,2022-04-27 10:26:56,Traffic Offense,4,10,10:26:56,37616
745,Traffic Offense,10:26:56 04/27/22 - 10:26:56 04/27/22,10:26:56,  Traffic stop.,S FULTON ST; SALS PIZZA; C ITHACA ITHACA NY 14850,42.4379283,-76.509727,2022-04-27 10:26:56,2022-04-27 10:26:56,Traffic Offense,4,10,10:26:56,37616
746,Traffic Offense,10:26:56 04/27/22 - 10:26:56 04/27/22,10:26:56,  Traffic stop.,S FULTON ST; SALS PIZZA; C ITHACA ITHACA NY 14850,42.4379283,-76.509727,2022-04-27 10:26:56,2022-04-27 10:26:56,Traffic Offense,4,10,10:26:56,37616
747,Traffic Offense,10:26:56 04/27/22 - 10:26:56 04/27/22,10:26:56,  Traffic stop.,S FULTON ST; SALS PIZZA; C ITHACA ITHACA NY 14850,42.4379283,-76.509727,2022-04-27 10:26:56,2022-04-27 10:26:56,Traffic Offense,4,10,10:26:56,37616
748,Traffic Offense,10:26:56 04/27/22 - 10:26:56 04/27/22,10:26:56,  Traffic stop.,S FULTON ST; SALS PIZZA; C ITHACA ITHACA NY 14850,42.4379283,-76.509727,2022-04-27 10:26:56,2022-04-27 10:26:56,Traffic Offense,4,10,10:26:56,37616
749,Traffic Offense,10:26:56 04/27/22 - 10:26:56 04/27/22,10:26:56,  Traffic stop.,S FULTON ST; SALS PIZZA; C ITHACA ITHACA NY 14850,42.4379283,-76.509727,2022-04-27 10:26:56,2022-04-27 10:26:56,Traffic Offense,4,10,10:26:56,37616
750,Traffic Offense,10:26:56 04/27/22 - 10:26:56 04/27/22,10:26:56,  Traffic stop.,S FULTON ST; SALS PIZZA; C ITHACA ITHACA NY 14850,42.4379283,-76.509727,2022-04-27 10:26:56,2022-04-27 10:26:56,Traffic Offense,4,10,10:26:56,37616
751,Traffic Offense,09:45:36 04/27/22 - 09:45:36 04/27/22,09:45:36,  Traffic stop.,ELMIRA RD; BUTTERMILK PLAZA; C ITHACA ITHACA NY 14850,42.362536,-76.5957859,2022-04-27 09:45:36,2022-04-27 09:45:36,Traffic Offense,4,9,09:45:36,35136
752,Traffic Offense,09:39:02 04/27/22 - 09:39:02 04/27/22,09:39:02,  TCSO initiated a Traffic Stop.,DRYDEN RD; NYSEG; T DRYDEN ITHACA NY 14850,42.4649959,-76.4160503,2022-04-27 09:39:02,2022-04-27 09:39:02,Traffic Offense,4,9,09:39:02,34742
753,Traffic Cmplnt,09:18:05 04/27/22 - 09:19:25 04/27/22,09:18:05,  Traffic Complaint.,CONLON RD; T LANSING LANSING NY 14882,42.561931,-76.5166869,2022-04-27 09:18:05,2022-04-27 09:19:25,Traffic Complaint,4,9,09:18:05,33485
754,Traffic Offense,09:04:38 04/27/22 - 09:04:38 04/27/22,09:04:38,  Traffic offense.,PERUVILLE RD & SALT RD; T GROTON FREEVILLE NY 13068,42.5490674,-76.3227965,2022-04-27 09:04:38,2022-04-27 09:04:38,Traffic Offense,4,9,09:04:38,32678
755,Traffic Offense,08:42:27 04/27/22 - 08:42:27 04/27/22,08:42:27,  Traffic stop.,N MEADOW ST & THIRD ST; C ITHACA ITHACA NY 14850,42.4483518,-76.50667039999999,2022-04-27 08:42:27,2022-04-27 08:42:27,Traffic Offense,4,8,08:42:27,31347
756,Traffic Offense,05:51:54 04/27/22 - 05:51:54 04/27/22,05:51:54,  Traffic stop,PLEASANT GROVE RD & JESSUP RD; T ITHACA ITHACA NY 14850,42.4568307,-76.47415579999999,2022-04-27 05:51:54,2022-04-27 05:51:54,Traffic Offense,4,5,05:51:54,21114
757,Traffic Cmplnt,04:50:35 04/27/22 - 04:51:18 04/27/22,04:50:35,  Traffic complaint,STATE ROUTE 13 N & N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-04-27 04:50:35,2022-04-27 04:51:18,Traffic Complaint,4,4,04:50:35,17435
758,Traffic Cmplnt,04:20:43 04/27/22 - 04:22:17 04/27/22,04:20:43,  Traffic Complaint.,W DANBY RD & PIPER RD; T NEWFIELD NEWFIELD NY 14867,42.350587,-76.5426899,2022-04-27 04:20:43,2022-04-27 04:22:17,Traffic Complaint,4,4,04:20:43,15643
759,Traffic Offense,21:37:08 04/26/22 - 21:37:08 04/26/22,21:37:08,  Traffic stop.,ELLIS HOLLOW RD & TURKEY HILL RD; T DRYDEN ITHACA NY 14850,42.4307642,-76.42809299999999,2022-04-26 21:37:08,2022-04-26 21:37:08,Traffic Offense,4,21,21:37:08,77828
760,Traffic Offense,21:33:48 04/26/22 - 21:33:48 04/26/22,21:33:48,  Traffic stop.,STATE ROUTE 13 & BROWN RD; V LANSING ITHACA NY 14850,42.482845,-76.4548329,2022-04-26 21:33:48,2022-04-26 21:33:48,Traffic Offense,4,21,21:33:48,77628
761,Traffic Offense,21:09:36 04/26/22 - 21:09:36 04/26/22,21:09:36,  Traffic stop.,FALL CREEK RD & E MALLORYVILLE RD; T DRYDEN FREEVILLE NY 13068,42.5341877,-76.30625739999999,2022-04-26 21:09:36,2022-04-26 21:09:36,Traffic Offense,4,21,21:09:36,76176
762,Traffic Offense,20:22:13 04/26/22 - 20:22:13 04/26/22,20:22:13,  Traffic stop.,DRYDEN RD & CALDWELL RD; T ITHACA ITHACA NY 14850,42.44659,-76.4607039,2022-04-26 20:22:13,2022-04-26 20:22:13,Traffic Offense,4,20,20:22:13,73333
763,Traffic Offense,20:16:35 04/26/22 - 20:16:35 04/26/22,20:16:35,  Traffic stop.,DRYDEN RD # AUTO; VARNA AUTO SERVICE; T DRYDEN ITHACA NY 14850,42.4649959,-76.4160503,2022-04-26 20:16:35,2022-04-26 20:16:35,Traffic Offense,4,20,20:16:35,72995
764,Traffic Offense,20:00:34 04/26/22 - 20:00:34 04/26/22,20:00:34,  Deputy conducted a traffic stop.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-04-26 20:00:34,2022-04-26 20:00:34,Traffic Offense,4,20,20:00:34,72034
765,Traffic Cmplnt,06:35:04 04/26/22 - 06:36:10 04/26/22,06:35:04,  Deputy responded to a traffic complaint.,N TRIPHAMMER RD; ASBURY CHURCH; T LANSING LANSING NY 14882,42.5320805,-76.4922323,2022-04-26 06:35:04,2022-04-26 06:36:10,Traffic Complaint,4,6,06:35:04,23704
766,Traffic Offense,03:32:15 04/26/22 - 03:32:15 04/26/22,03:32:15,  Traffic stop,PERUVILLE RD & COBB ST; T DRYDEN GROTON NY 13073,42.5436866,-76.4388672,2022-04-26 03:32:15,2022-04-26 03:32:15,Traffic Offense,4,3,03:32:15,12735
767,Traffic Offense,03:15:41 04/26/22 - 03:15:41 04/26/22,03:15:41,  Traffic Offense.,DRYDEN RD & FOREST HOME DR; T DRYDEN ITHACA NY 14850,42.4531015,-76.4445006,2022-04-26 03:15:41,2022-04-26 03:15:41,Traffic Offense,4,3,03:15:41,11741
768,Traffic Offense,19:58:01 04/25/22 - 19:58:01 04/25/22,19:58:01,  Traffic stop yielded a stolen vehicle.,WARREN RD & HANSHAW RD; T ITHACA ITHACA NY 14850,42.4671175,-76.46602700000001,2022-04-25 19:58:01,2022-04-25 19:58:01,Traffic Offense,4,19,19:58:01,71881
769,Traffic Offense,19:58:01 04/25/22 - 19:58:01 04/25/22,19:58:01,  Traffic stop yielded a stolen vehicle.,WARREN RD & HANSHAW RD; T ITHACA ITHACA NY 14850,42.4671175,-76.46602700000001,2022-04-25 19:58:01,2022-04-25 19:58:01,Traffic Offense,4,19,19:58:01,71881
770,Traffic Offense,19:58:01 04/25/22 - 19:58:01 04/25/22,19:58:01,  Traffic stop yielded a stolen vehicle.,WARREN RD & HANSHAW RD; T ITHACA ITHACA NY 14850,42.4671175,-76.46602700000001,2022-04-25 19:58:01,2022-04-25 19:58:01,Traffic Offense,4,19,19:58:01,71881
771,Traffic Offense,19:58:01 04/25/22 - 19:58:01 04/25/22,19:58:01,  Traffic stop yielded a stolen vehicle.,WARREN RD & HANSHAW RD; T ITHACA ITHACA NY 14850,42.4671175,-76.46602700000001,2022-04-25 19:58:01,2022-04-25 19:58:01,Traffic Offense,4,19,19:58:01,71881
772,Traffic Offense,18:38:15 04/25/22 - 18:38:15 04/25/22,18:38:15,  Traffic Offense.,TRUMANSBURG RD & VAN DORN CORNERS RD; T ULYSSES ITHACA NY 14850,42.4945573,-76.593785,2022-04-25 18:38:15,2022-04-25 18:38:15,Traffic Offense,4,18,18:38:15,67095
773,Traffic Offense,16:51:21 04/25/22 - 16:51:21 04/25/22,16:51:21,  Traffic stop.,N TRIPHAMMER RD & PERUVILLE RD; T LANSING LANSING NY 14882,42.5384399,-76.4926385,2022-04-25 16:51:21,2022-04-25 16:51:21,Traffic Offense,4,16,16:51:21,60681
774,Traffic Offense,14:53:43 04/25/22 - 14:53:43 04/25/22,14:53:43,  Traffic Stop.,WARREN RD & DART DR; V LANSING ITHACA NY 14850,42.4834027,-76.4673571,2022-04-25 14:53:43,2022-04-25 14:53:43,Traffic Offense,4,14,14:53:43,53623
775,Traffic Cmplnt,14:32:36 04/25/22 - 14:33:34 04/25/22,14:32:36,  TCSO and NYSP responded to a traffic complaint.,STATE ROUTE 13 & HANSHAW RD; T DRYDEN ITHACA NY 14850,42.4774635,-76.4308381,2022-04-25 14:32:36,2022-04-25 14:33:34,Traffic Complaint,4,14,14:32:36,52356
776,Traffic Cmplnt,11:06:00 04/25/22 - 11:07:19 04/25/22,11:06:00,  TCSO investigated a Traffic Complaint.,TURKEY HILL RD & ELLIS HOLLOW RD; T DRYDEN ITHACA NY 14850,42.4307642,-76.42809299999999,2022-04-25 11:06:00,2022-04-25 11:07:19,Traffic Complaint,4,11,11:06:00,39960
777,Traffic Offense,10:51:14 04/25/22 - 10:51:14 04/25/22,10:51:14,  Traffic stop. UTT issued. RPS/1234,BLOCK WARREN RD; T ITHACA ITHACA NY 14850,42.487473,-76.4675177,2022-04-25 10:51:14,2022-04-25 10:51:14,Traffic Offense,4,10,10:51:14,39074
778,Traffic Offense,10:46:35 04/25/22 - 10:46:35 04/25/22,10:46:35,  Traffic Stop,FREEVILLE RD & SPRINGHOUSE RD; V DRYDEN; T DRYDEN DRYDEN NY 13053,42.4987178,-76.3140609,2022-04-25 10:46:35,2022-04-25 10:46:35,Traffic Offense,4,10,10:46:35,38795
779,Traffic Offense,10:40:26 04/25/22 - 10:40:26 04/25/22,10:40:26,  TCSO initiated a traffic stop.,SLATERVILLE RD & HARFORD RD; T CAROLINE BROOKTONDALE NY 14817,42.3918867,-76.3390819,2022-04-25 10:40:26,2022-04-25 10:40:26,Traffic Offense,4,10,10:40:26,38426
780,Traffic Offense,10:04:40 04/25/22 - 10:04:40 04/25/22,10:04:40,  Traffic stop. UTT issued. RPS/1234,BLOCK N TRIPHAMMER RD; V LANSING ITHACA NY 14850,42.5054774,-76.490818,2022-04-25 10:04:40,2022-04-25 10:04:40,Traffic Offense,4,10,10:04:40,36280
781,Traffic Offense,09:56:43 04/25/22 - 09:56:43 04/25/22,09:56:43,  Traffic Stop.,PERUVILLE RD; MEADOW BROOK APTS; T LANSING FREEVILLE NY 13068,42.5473561,-76.3962199,2022-04-25 09:56:43,2022-04-25 09:56:43,Traffic Offense,4,9,09:56:43,35803
782,Traffic Offense,09:41:48 04/25/22 - 09:41:48 04/25/22,09:41:48,  Traffic Offense,FREEVILLE RD & SPRINGHOUSE RD; V DRYDEN; T DRYDEN DRYDEN NY 13053,42.4987178,-76.3140609,2022-04-25 09:41:48,2022-04-25 09:41:48,Traffic Offense,4,9,09:41:48,34908
783,Traffic Cmplnt,09:37:26 04/25/22 - 09:37:26 04/25/22,09:37:26,  TCSO investigated a Traffic Complaint.,DRYDEN RD; WILLOW GLEN CEMETERY; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-04-25 09:37:26,2022-04-25 09:37:26,Traffic Complaint,4,9,09:37:26,34646
784,Traffic Cmplnt,09:37:14 04/25/22 - 09:37:14 04/25/22,09:37:14,  DUPLICATE. SEE S22-05256.,DRYDEN RD; WILLOW GLEN CEMETERY; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-04-25 09:37:14,2022-04-25 09:37:14,Traffic Complaint,4,9,09:37:14,34634
785,Traffic Offense,09:33:35 04/25/22 - 09:33:35 04/25/22,09:33:35,  Traffic stop. UTT issued. RPS/1234,N TRIPHAMMER RD & CRAFT RD; V LANSING ITHACA NY 14850,42.4904743,-76.48972499999999,2022-04-25 09:33:35,2022-04-25 09:33:35,Traffic Offense,4,9,09:33:35,34415
786,Traffic Offense,09:25:20 04/25/22 - 09:25:20 04/25/22,09:25:20,  Traffic Offense,FREEVILLE RD & SPRINGHOUSE RD; V DRYDEN; T DRYDEN DRYDEN NY 13053,42.4987178,-76.3140609,2022-04-25 09:25:20,2022-04-25 09:25:20,Traffic Offense,4,9,09:25:20,33920
787,Traffic Offense,09:24:34 04/25/22 - 09:24:34 04/25/22,09:24:34,  Traffic Stop.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-04-25 09:24:34,2022-04-25 09:24:34,Traffic Offense,4,9,09:24:34,33874
788,Traffic Offense,08:37:44 04/25/22 - 08:37:44 04/25/22,08:37:44,  Traffic Offense,FREEVILLE RD & SPRINGHOUSE RD; V DRYDEN; T DRYDEN DRYDEN NY 13053,42.4987178,-76.3140609,2022-04-25 08:37:44,2022-04-25 08:37:44,Traffic Offense,4,8,08:37:44,31064
789,Traffic Offense,08:12:08 04/25/22 - 08:12:08 04/25/22,08:12:08,  Traffic Offense,FREEVILLE RD & SPRINGHOUSE RD; V DRYDEN; T DRYDEN DRYDEN NY 13053,42.4987178,-76.3140609,2022-04-25 08:12:08,2022-04-25 08:12:08,Traffic Offense,4,8,08:12:08,29528
790,Traffic Offense,08:04:55 04/25/22 - 08:04:55 04/25/22,08:04:55,  Traffic stop. UTT issued. RPS/1234,WARREN RD; NORTH WOOD APTS; V LANSING ITHACA NY 14850,42.487473,-76.4675177,2022-04-25 08:04:55,2022-04-25 08:04:55,Traffic Offense,4,8,08:04:55,29095
